-0.000954272;-0.003091119;0.008139452;-0.002513806;0.036053753;-0.013894583;-0.019002205;-0.021707107;-0.023081825;-0.042606377;-0.01556507;-0.02374076;-0.008386054;-0.029359581;-0.022242207;-0.020627816;-0.047826126;0.018471261;-1.7104;-150;-0.065526726;0.003743792;-0.006019661;0.9;0.6;0.05236472;0.207116215;0.159308654;0.165686496;0.14989309;0.020775063;-0.004633911;-0.014861262;0.061105305;-0.004934434;-0.019922456;-0.021980945;-0.016627461;-0.000542162;-0.003269338;-0.004740718;-0.001032464;-0.001239618;0.004454656;38.9;-0.1;39.2;0.056816475;0;0.135388403;0.078952552;-0.053802706;-0.17979311;-0.612674827;0.015831465;-0.123910795;-0.150625826;-0.006949835;0.034824782;-0.012701593;0.005585827;0;-0.001094691;0.004644998;-0.003053789;-0.008321823;0.021448543;0.016339589;0.001623558;0.001832855;0.000603933;-0.0006624;0.078676956;0.073439299;-0.373962518;0.077341857;-1.4;-1.79;-0.89;-0.75;-0.48;0.1;0.07;-0.06;0.18;0.26;-0.77;-0.3;0.28;0.37;1.7;3.68;-0.010991664;-0.029238429;-0.002422614;0.014024997;0.006656606;0.005305052;0.003527341;0.003454235;-0.031381601;0;-0.018843088;0.007677581;0.001393728;0.002085506;0.002130223;0.007079676;0.009082715;0.006472515;0.007889587;0.005519793;0.007604599;0.006204777;-0.005143457;0.00451784;0.000707461;-0.002084265;0.004562746;0.004415018;-0.1;-0.014985106;-0.013643233;0.000704594;26.7976
-0.000477899;-0.004606818;0.008663459;-0.006484532;0.014438525;-0.023073069;-0.021933279;-0.021292785;-0.013491694;-0.028815168;-0.00773833;-0.033929492;-0.024304112;-0.032106133;-0.033114503;-0.027995865;0.03911573;-0.029657927;-2.2083;-58;-0.008544747;-0.003786905;-0.004342159;0;1;-0.1110113;-0.011402632;0.168833357;0.189464444;0.137324191;0.017601195;-0.004863476;-0.021249017;0.004185274;-0.03254686;-0.019798015;-0.021899723;-0.01645196;0.001571461;-0.002314221;-0.003676329;0.001126272;-0.001241157;0.008375658;38.6;-0.1;38.9;-0.132424586;0.289428798;-0.392561703;-0.098981834;-0.224400623;0.004123717;0.143787893;-0.076123695;-0.052413743;0.066691374;-0.013751619;-0.098546798;-0.013707464;-0.002370165;0;0.004008021;0.008569598;0.00282364;-0.020638631;-0.060127398;-0.084179335;-0.00631679;0.004650556;0.002673872;-0.000320592;0.098862048;0.103632315;-0.440917255;0.09533362;-0.89;-1.03;-0.76;-0.74;-0.85;-0.3;-0.11;-0.21;-0.16;0.12;-0.62;-0.26;0.87;1.15;2.38;4.41;-0.012185761;-0.021876935;-0.027147343;0.014081484;0.005613487;-0.001765226;-0.003527341;-0.003454235;-0.028938189;0;-0.030347156;0.005719749;0.002781643;0.00623055;-0.000121834;0.00352113;0.009000961;0.008565363;0.005876608;0.003663008;0.003780723;0.005411269;0.006258123;0.00183946;-0.001262614;-3.67E-05;-0.001518603;0.008771986;-0.1;0.00647683;-0.004391899;-0.000869633;22.9871
0.000741826;-2.39E-05;-0.002143291;-0.030497429;-0.022885963;-0.011150291;-0.008185649;-0.002734442;0.002641757;0.01203005;-0.000866115;-0.017037601;-0.014360949;-0.015380232;-0.023252957;-0.013638392;0.04608716;-0.022368468;-1.1116;-70;-0.027187398;0.004184129;-0.000809655;0.5;0.1;0.08017321;0.005337413;0.119170208;0.149309289;0.070015129;0.003849331;-0.003516407;-0.011125249;0.003613122;-0.024504357;-0.008919928;-0.009147433;-0.008558817;-0.000577722;-0.002319589;-0.003477156;-0.000211079;-0.000496894;0.00047456;38.3;-0.1;38.8;0.093901304;-0.51607498;0.179914817;0.145025772;0.369175107;-0.027818205;-0.083769883;-0.052185753;-0.036533743;0.027274418;-0.058435867;-0.083228759;-0.017909496;-0.003600836;0.041324503;0.005077994;0.011853763;0.008080968;0.00189394;-0.02279301;0.028339468;-0.011949428;0.004177075;-0.001902755;-0.000843448;0.044918461;0.050340887;-0.172126281;0.046794651;-0.7;-0.3;-0.01;0;0.13;0.19;0.34;0.05;-0.17;0.52;0.08;0.57;1.76;2.19;3.13;4.94;-0.006947022;0.004196431;-0.01280092;0.009223548;1.00E-04;0;-0.003539827;-0.006944472;-0.013913268;0;0.006978395;0.003795071;0.001387925;0.008247469;-0.000119189;0.003508776;0.010695289;0.002129926;0.005842276;0.003649639;0.003766483;0.003376197;0.001816109;-0.000633914;-0.002752403;0.003947779;0.02402518;0.01085787;-0.1;-0.011554199;-0.012635214;0.029462854;24.0618
0.001188597;-0.001173021;0.001149872;0.009968401;0.013747254;0.001822209;0.008515143;0.011459422;0.020873938;0.038550947;0.014153675;-0.005455007;-0.005499417;-0.015754804;0.00719333;-0.000178006;0.037229414;-0.005292216;-0.1283;6;-0.007564591;0.002508524;2.35E-05;0.2;1.1;-0.091091094;0.033280319;0.163338266;0.124486782;0.226000325;-0.039842934;-0.002455784;-0.00778618;-0.005564071;-0.017517478;-0.005593255;-0.010013208;0.001380474;-0.000415444;-0.003101178;-0.000558533;-0.003971896;0.000745249;0.002775053;38.7;0.1;39;0.012012156;0.115831816;-0.083730893;0.00249688;0.071309028;0.200029382;0.25562014;0.227894154;0.27480887;0.06929178;0.056125432;0.109206821;-0.014904651;0.000315154;-0.020662252;-0.000723851;0.010859738;0.007053098;0.010353034;0.014306396;0.037049737;-0.00377174;0.003504334;-0.002864498;-0.001043634;0.011157386;0.01448458;-0.032869325;0.014323255;-0.05;0.05;0.12;0.38;0.79;0.69;0.5;0.28;0.1;0.62;0.51;1.41;2.5;2.74;3.46;5.09;0.014436572;0.029908623;0.014645556;-0.019755482;0.010440065;0.008795131;0.008826183;0.001740644;0.041172196;0;-0.005578815;0.003780723;0;0.002051283;-0.002255666;0.001749782;0.007067167;0.006362694;0.005808342;0.003636368;0.00375235;0.003400572;-0.001238044;-0.000570867;0.000310173;-0.008003995;-0.001484781;0;-0.1;-0.007713112;-0.004955539;0.027083498;22.6474
0.006127845;0.005279705;0.019774612;-0.000229945;0.04520792;-0.002813229;0.000670338;0.002095173;0.004746592;0.024199954;-0.002833827;-0.013545205;-0.006661349;-0.017202051;0.008939326;-0.001188405;-0.034645109;-0.025432823;-0.199;-4;-0.008037042;0.005179339;0.003070795;0.2;0.5;0.045599586;-0.009979754;0.07909726;0.050142429;0.121923828;-0.051669126;0.002142615;-0.00056864;0.014677638;-0.003653229;-0.000776004;-0.004013907;0.004282662;0.003174663;0.00252044;0.000345795;0.005354828;0.001240849;0.002160557;38.9;0;39;0.109233603;0.191394853;0.119237581;0.051043887;0.146603474;0.053945663;0.01492565;0.12041254;-0.039644831;0.118247828;-0.017225116;-0.082705216;-0.013831398;-0.004210237;-0.010331126;0.01080313;0.013595536;0.011720425;0.001870908;-0.014306396;-0.028695881;-0.007159088;0.000639423;-0.000630889;-0.001487117;0.061568463;0.063343833;-0.2447987;0.065625273;-0.27;-0.41;-0.38;-0.41;-0.51;-0.27;-0.17;-0.05;0.11;0.48;0.37;1.17;2.5;2.84;3.68;5.47;0.001892117;-0.019454101;-0.002625992;-0.02140259;0.017258714;0.005240187;0.007005283;-0.003484324;0.028170877;0;-0.008427016;0.001885015;0.001386002;0.002047084;-0.002198767;0.005231049;0.003514942;0.004219416;0.001928641;0.003623192;0.001870908;0.003958706;-0.007436079;0.002376465;0.001056706;0.001974303;0.001484781;0.004310352;-0.1;0.004056801;-0.000976815;0.009859684;21.0543
0.017278386;0.002047035;0.001460609;0.008950288;-0.001105131;0.006442753;0.005783108;0.007551526;0.013666935;0.01043972;0.014923292;-0.007690514;0.007169212;0.000878139;0.028469132;0.008497727;-0.020983267;0.025183705;0.4971;170;0.027883766;-0.003296724;-0.001124082;-0.2;1.9;-0.060460755;-0.063647388;0.072945197;-0.010349381;0.180943197;-0.00663786;-0.001345131;-0.003751637;-0.000137466;-0.007346741;-0.003349686;-0.006495447;0.001525088;-0.000432316;0.001870063;-0.000425611;0.005186503;-0.000248047;-0.002904328;38.8;0;39.2;-0.030799536;-0.191394853;0.052842481;-0.058553309;0.010434877;0.034411998;-0.068992871;-0.01268516;0.130770231;0.022059718;0.001925843;-0.015643735;-0.015559195;-0.001759511;-0.030993377;0.011396135;0.0158044;0.008312229;0.012999255;-0.002886005;0.008464667;-0.007747293;0.000985672;-0.015396633;-0.005264612;0.025206814;0.021443317;-0.087700871;0.02966553;0.33;-0.03;0.11;0.02;-0.1;-0.21;-0.2;-0.13;-0.07;0.12;0.06;0.74;1.96;2.31;3.22;5.07;0.001444911;-0.005994982;0.006960915;-0.017475666;-0.00214112;0.008673081;0.008688152;0;0.004889985;0;-0.019943681;0.007504726;0;0.010173028;0.00207119;0.006932437;0.003502631;0.006295928;0.005763705;0.005410293;0.007448824;0.00624492;0.001901788;0.007127119;0.000758373;0.001950946;0.008862687;0.00643089;-0.1;0.016254302;-0.077456709;0.020432525;18.9576
-0.011113264;-0.000404314;0.004035996;0.004953697;0.015502926;0.010139814;0.015783504;0.017362331;0.02522709;0.049148284;0.015682935;0.006394178;0.003839993;-0.001634932;0.02429754;0.013789311;0.008189383;0.024891972;0.8856;44;0.008913876;0.004754908;0.006294948;-0.2;-0.3;0.003475846;-0.107738638;0.034569637;0.002597404;0.070983227;-0.114257472;0.003248726;-0.001761947;0.000137466;-0.007115442;-0.000719252;-0.004949035;0.005774214;0.005139644;0.002894917;0.003187677;0.003767841;0.002725135;0.005194817;39.1;0.2;39.4;0.120335229;0.389716751;0.133990846;0.079656085;0.020548668;0.075315337;0.098192026;0.185861383;-0.012987196;0.059982705;0.089658562;0.109735381;0.00220673;0.001794669;-0.020662252;0.004592836;0.012486618;0.003161663;0.01009646;0.008633147;0.0115943;-0.005359934;-0.000175969;0.00678027;0.001242756;0.000973552;0.000963855;-0.003907056;0.004579908;0.55;0.65;0.79;0.89;0.82;0.41;0.2;0.07;-0.07;0.22;0.4;1.01;1.82;1.96;2.74;4.45;0.025904457;0.046829728;0.009860037;-0.042920044;0.004374673;0.008598505;0.010327114;0.003484324;0.014528101;0;-0.00432589;0.009302393;0.005524876;0.016064603;-7.12E-05;0.012017312;0.006968669;0.004175371;0.007633625;0.012511334;0.009233676;0.00855865;0.002067912;0.01246015;0.000465453;-0.001989774;0.00293686;0.006389798;-0.1;0.014219365;0.007518949;0.008009852;17.4815
0.007459123;0.008409283;0.002540683;0.011663649;0.010728748;0.009787512;0.003683598;0.001799685;0.005439471;0.013536517;0.002120531;-0.006249133;0.01659847;0.02552928;0.013100486;0.010022889;0.006191116;-0.005753238;0.6143;-28;0.004368807;0.001498542;0.003950554;-0.2;0.6;-0.026012011;0.044413421;-0.027908788;-0.103776528;0.049435753;0.022372298;0.004976525;0.009251199;0.005619917;0.013053534;0.008715953;0.009578901;0.007396818;0.003364175;0.003206775;0.002040087;0.004678371;0.002470967;0.000605429;39.4;0.2;39.7;0.027354883;-0.244534741;0.106645863;0.103502642;-0.024014876;-0.0258207;-0.029199155;-0.119993959;0.032157112;0;0.005354003;-0.014916192;-0.003628348;0.003824902;-0.020662251;0.001408947;0.008170815;0.004475764;-0.003659656;-0.011527505;-0.017374647;-0.003943491;0.000768119;0.001905435;-0.001309437;-0.076131026;-0.075932668;0.317305302;-0.061031973;0.04;0.27;0.31;0.44;0.59;0.41;0.34;0.11;0.04;0.45;0.8;1.56;2.19;2.26;2.81;4.45;0.018405528;0.024373479;0.00539111;-0.032663181;0.004355618;0.008525201;0.010221554;0.008658063;0.009569451;0;0.005763705;0.003696862;0;0.00793655;-0.002146873;0.00170503;0.005194817;0.00623055;0.003795071;0.001774623;0.003669729;0.004304393;-0.000238324;0.005385509;-0.003503114;0.003875737;-0.001467352;0.00845671;-0.1;0.011897157;0.001170708;0.016406586;23.5821
0.002345538;0.002850179;0.002564375;0.002391741;0.001952853;0.012766676;0.012904777;0.015338089;0.014483654;0.019663894;0.012328237;0.014563377;0.012612068;0.017074904;0.025021537;0.01641297;0.003004531;0.041269021;1.0911;66;0.008531568;0.00042471;0.0005217;0;0.5;0.024623122;-0.005922183;0.015256884;-0.060804494;0.082130827;-0.015046258;0.000971622;0.005087152;0.00177535;0.007303403;0.004743842;0.002846069;0.007641059;-0.000589702;0.001087965;0.005121583;0.000254135;0.002464877;-0.003098271;39.5;0;39.8;0.003169575;-0.006779687;-0.119591027;0.050979438;0.063887267;0.068053463;0.091937495;0.042891565;0.055398779;0.091567194;-0.002206477;-0.040695132;-0.00601601;0.004891352;0;0.00561602;0.008508104;0.001157121;0.00091617;0.002894358;0.011560694;-0.000580724;0.001523874;0.00484772;-0.000327189;-0.012208157;-0.013077552;0.053167494;0.000448062;0.1;0.2;-0.02;-0.02;0.05;0.04;0.03;0;0.02;0.55;0.68;1.51;2.13;2.19;2.71;4.37;0.007197175;0.011580132;0.006465478;-0.014722614;-0.008827724;0.006768215;0.006756782;0.003442344;0.023530497;0;0.014265577;0.007352974;0.001376463;0.015686596;0.002025083;0.005097717;0.006884709;0.008247469;0.007547206;0.008826183;0.007299302;0.004946367;0.000644806;0.001357271;0.003748187;-0.003921337;0.002932553;0.006295928;-0.1;0.000554221;-0.003701651;0.020945865;23.1596
0.00468549;0.004295227;-9.04E-05;0.001220005;0.006607364;0.004292135;0.002926426;0.00202557;0.001543299;-0.004200196;0.003906473;0.003086912;0.005799076;-0.002291467;0.016134504;0.005168035;-0.026833546;-0.028220949;0.2531;1;0.001205393;0.000689769;0.001054162;0;-0.7;0.028769107;0.014740212;-0.077608188;-0.052581747;-0.098569553;-0.055409441;0.004031847;0.004687362;0.006392405;0.00391062;0.004721444;0.000293959;0.011427;0.003782342;0.002300027;0.001184257;0.003447544;0.002458816;0.005113724;39.5;-0.1;39.9;0.061368946;0.013513719;0.133938476;-0.016032408;0.128224175;0.029631798;-0.062738341;0.05927661;0.020741484;0.0547249;-0.015120689;0.017844943;-0.00901593;0.005283661;-0.010331126;-0.001050604;0.006333907;0.000880718;0.004568304;0;0.005847953;-0.000589818;0.005513315;0.003696231;-0.000890631;0.045031852;0.044589111;-0.204230521;0.059271786;-0.42;-0.44;-0.46;-0.67;-0.8;-0.4;-0.29;-0.09;0.01;0.53;0.43;1.13;2.15;2.32;3.04;4.8;-0.000682135;-0.017420876;0.008061209;-0.012849798;-0.001169933;0.008396355;0.008382279;0.0102565;0.009259325;0;0;0.005479466;0.004118057;0.005819609;-6.80E-05;0.006756782;0.003424661;0.006141268;0.005623258;0.007005283;0.005439723;0.005786071;-0.00020199;0.006421998;-0.001691138;-1.50E-05;-0.002932553;0.004175371;-0.1;0.00589266;-0.001855977;0.00719907;21.4832
